sale_id,branch_id,shoe_id,sale_date,quantity_sold,total_price
706763,1,CA166,2024-01-21,3,570
508077,3,SN172,2024-10-29,1,180
551984,2,SN935,2024-04-03,3,540
806348,2,BA824,2024-06-26,2,240
707278,2,BO420,2024-04-25,2,600
373506,1,FO112,2024-06-23,5,1150
799705,1,FO445,2024-07-26,5,1150
486500,2,FO607,2024-04-16,1,230
497667,3,HE549,2024-04-19,1,250
466170,3,BO868,2024-12-07,1,300
300469,2,BA345,2024-03-23,3,360
960722,3,BO963,2024-02-16,1,300
362845,2,HE997,2024-01-24,3,750
327626,3,SN964,2024-07-27,1,180
904520,3,BA736,2024-02-26,2,240
268771,2,SA341,2024-09-06,3,450
722290,2,BO526,2024-07-04,5,1500
204963,3,HE508,2024-02-12,1,250
804809,1,BA296,2024-08-06,2,240
143263,1,BA863,2024-12-23,5,600
788892,1,CA362,2024-06-12,7,1330
484930,2,BO838,2024-04-01,4,1200
400213,1,BO199,2024-04-04,1,300
192308,1,SA740,2024-01-24,7,1050
726843,2,BA589,2024-06-09,1,120
862290,2,FO693,2024-02-29,3,690
186083,3,SN127,2024-09-14,2,360
408654,1,FO802,2024-07-04,3,690
337180,2,FO455,2024-02-25,2,460
974005,1,CA167,2024-12-28,4,760
146030,2,HE116,2024-08-22,3,750
380127,1,SA819,2024-09-19,5,750
401922,2,BO337,2024-07-11,5,1500
608837,3,SA515,2024-02-01,2,300
294059,3,BA884,2024-04-14,1,120
667108,2,CA864,2024-08-19,2,380
608012,1,FO373,2024-01-16,1,230
894946,1,FO607,2024-03-08,1,230
610117,1,BA141,2024-02-10,3,360
712298,3,CA167,2024-02-29,2,380
556907,1,BO158,2024-01-02,7,2100
283963,3,CA166,2024-02-11,1,190
119825,1,SA210,2024-11-16,3,450
963102,2,SN127,2024-05-09,1,180
676560,3,SA627,2024-02-26,2,300
962777,1,HE404,2024-04-25,2,500
836043,2,BA661,2024-02-03,1,120
649385,1,BA547,2024-06-28,1,120
509370,2,SA343,2024-01-09,4,600
391570,3,BA249,2024-10-21,2,240
284303,2,CA807,2024-11-13,1,190
492890,2,BO897,2024-01-24,1,300
300015,3,FO325,2024-02-24,1,230
669132,1,BA345,2024-09-17,5,600
984346,1,CA669,2024-01-07,3,570
565487,2,FO112,2024-08-10,2,460
265675,3,SN918,2024-01-01,1,180
290625,3,CA274,2024-05-05,1,190
437427,1,BO934,2024-06-04,7,2100
114576,1,SN812,2024-08-06,3,540
198383,3,FO622,2024-09-01,2,460
287029,2,FO433,2024-08-08,1,230
857263,3,SA729,2024-10-31,1,150
111450,3,SN401,2024-05-15,3,540
345538,3,BA332,2024-11-21,2,240
760344,2,SA627,2024-12-19,2,300
566598,2,BO968,2024-11-25,5,1500
652871,1,HE997,2024-02-05,2,500
795951,1,FO693,2024-01-02,1,230
247032,1,BO569,2024-05-21,5,1500
137699,2,CA142,2024-11-01,5,950
921556,2,SN329,2024-05-25,4,720
748080,2,SN521,2024-07-21,2,360
210815,2,HE460,2024-10-18,1,250
177388,3,BO466,2024-12-26,2,600
412104,1,BO147,2024-12-25,1,300
519658,1,HE549,2024-01-28,3,750
149430,1,SA934,2024-01-19,5,750
875087,2,SN497,2024-10-31,2,360
635027,3,CA864,2024-07-21,1,190
898565,1,BA661,2024-08-10,1,120
405376,1,SA703,2024-03-15,5,750
410839,3,FO149,2024-05-19,2,460
380124,2,CA166,2024-04-05,1,190
868693,3,SN147,2024-04-26,1,180
187995,2,SN179,2024-01-06,1,180
133416,2,BO996,2024-03-22,2,600
378796,3,SA627,2024-06-17,2,300
744067,3,BA872,2024-09-03,2,240
842050,1,BO381,2024-04-13,3,900
882839,1,HE414,2024-06-27,5,1250
674881,3,HE133,2024-05-13,1,250
429227,2,BO431,2024-08-04,3,900
876676,2,BO354,2024-10-07,3,900
452700,3,SN703,2024-06-10,1,180
760711,3,BO455,2024-05-26,1,300
402812,2,BA184,2024-01-07,5,600
707864,2,FO433,2024-10-10,3,690
812036,2,SA840,2024-04-10,3,450
251660,2,BA831,2024-05-28,2,240
575681,2,SN138,2024-08-01,3,540
145183,2,HE104,2024-10-04,2,500
956987,2,BA947,2024-01-12,5,600
380685,3,SN829,2024-01-09,2,360
685111,1,SN144,2024-01-15,5,900
635379,3,HE627,2024-01-04,1,250
721643,2,SN688,2024-09-01,4,720
791748,1,SN361,2024-09-20,4,720
535663,1,FO538,2024-06-07,3,690
804517,2,BA971,2024-07-04,4,480
556129,3,HE955,2024-09-26,2,500
785267,2,BA332,2024-03-06,1,120
810562,2,SN319,2024-04-08,2,360
144245,1,BO651,2024-01-31,2,600
410693,1,FO440,2024-03-02,6,1380
124020,2,CA794,2024-09-27,3,570
242349,1,FO347,2024-02-25,4,920
289067,3,SN483,2024-10-30,3,540
372439,3,SN361,2024-08-13,2,360
641104,3,SA840,2024-04-01,2,300
578973,3,HE611,2024-12-27,1,250
341820,3,FO588,2024-08-07,2,460
631283,1,HE562,2024-03-22,5,1250
264922,2,CA252,2024-06-26,5,950
323960,2,CA518,2024-08-03,1,190
681398,1,BO705,2024-06-20,1,300
943496,3,SN710,2024-04-21,1,180
878826,3,BA120,2024-01-07,1,120
904785,2,SN165,2024-02-17,3,540
860486,2,BA736,2024-12-02,1,120
398905,3,SA284,2024-11-01,1,150
236585,2,CA995,2024-05-21,1,190
958842,1,CA995,2024-08-06,1,190
103663,2,BO241,2024-01-27,4,1200
644872,3,SA219,2024-05-07,1,150
319653,2,CA166,2024-05-05,3,570
183374,1,SN743,2024-07-10,5,900
415427,1,FO988,2024-11-10,6,1380
666455,1,SA822,2024-09-19,2,300
226305,2,BO284,2024-10-07,4,1200
221999,3,BO381,2024-09-27,1,300
386457,3,CA166,2024-03-19,2,380
186415,2,BA975,2024-02-09,1,120
932733,3,SN735,2024-12-07,1,180
982920,3,SA793,2024-03-25,1,150
137924,3,FO529,2024-06-13,1,230
772704,1,SN165,2024-10-16,6,1080
592046,2,FO769,2024-01-12,2,460
833481,1,BA311,2024-01-05,3,360
376268,3,FO923,2024-06-14,2,460
340185,2,BO118,2024-10-16,1,300
454167,3,BO185,2024-04-09,1,300
704194,2,SN529,2024-07-31,2,360
906093,1,HE997,2024-08-15,1,250
101126,1,HE997,2024-03-18,3,750
632447,2,CA882,2024-04-11,2,380
594311,2,SN812,2024-12-24,4,720
890966,1,BA971,2024-02-21,3,360
839685,2,BO927,2024-08-06,1,300
675168,2,SA703,2024-06-29,5,750
920079,1,BA290,2024-12-05,5,600
434519,3,HE562,2024-08-25,1,250
401508,3,BA247,2024-12-31,1,120
834888,2,SN829,2024-06-18,2,360
907030,3,BA745,2024-03-09,1,120
258011,2,SA674,2024-02-28,3,450
599724,2,SN935,2024-09-22,1,180
365125,3,BO868,2024-01-21,1,300
828044,1,SN172,2024-04-25,5,900
166278,2,BA941,2024-07-12,3,360
657150,1,SA343,2024-03-25,3,450
569457,2,FO685,2024-11-22,3,690
289213,2,SN529,2024-09-11,1,180
362605,3,SN512,2024-02-04,1,180
478735,2,BA736,2024-04-29,3,360
705676,1,SA611,2024-01-18,2,300
181625,3,BO305,2024-10-20,3,900
843204,1,SN611,2024-06-11,5,900
822233,2,BO114,2024-07-26,3,900
310252,2,BA247,2024-06-01,4,480
465688,2,SN257,2024-07-28,1,180
311349,3,HE133,2024-10-11,2,500
934088,2,FO787,2024-08-16,2,460
348855,2,CA293,2024-06-12,1,190
191834,1,CA669,2024-03-16,6,1140
187507,2,CA518,2024-09-15,1,190
998785,3,BA971,2024-05-02,1,120
237230,1,BO963,2024-05-16,4,1200
106379,3,BA249,2024-08-07,1,120
160347,3,SN689,2024-12-22,2,360
528534,3,SA840,2024-04-12,1,150
618119,3,HE116,2024-09-20,1,250
978311,3,HE348,2024-04-28,1,250
295455,2,BA525,2024-01-23,4,480
784905,1,SN512,2024-12-03,1,180
384052,1,FO693,2024-11-17,1,230
816368,1,CA716,2024-06-07,1,190
407289,1,CA274,2024-09-13,2,380
412641,2,HE796,2024-09-06,1,250
782740,3,CA475,2024-02-20,1,190
676077,2,BO125,2024-06-05,2,600
622871,1,CA472,2024-10-05,6,1140
556468,2,FO704,2024-09-16,2,460
528506,1,SN710,2024-08-07,2,360
153943,1,SA549,2024-12-26,1,150
725929,1,SN710,2024-03-13,3,540
966956,2,CA362,2024-08-08,2,380
355236,1,SN905,2024-08-03,2,360
776553,2,HE698,2024-08-04,2,500
468013,1,CA785,2024-06-04,3,570
995212,2,BO354,2024-01-10,5,1500
826069,3,BA296,2024-08-15,1,120
818511,1,FO774,2024-09-05,2,460
779233,2,CA234,2024-06-05,5,950
165882,3,CA540,2024-04-15,1,190
277106,3,SA281,2024-11-27,1,150
290455,1,BA251,2024-09-15,2,240
767487,2,SN257,2024-04-25,4,720
584105,3,SN521,2024-03-03,3,540
112855,2,FO437,2024-03-28,5,1150
154178,2,SN119,2024-09-21,1,180
865570,2,CA163,2024-04-09,1,190
665340,2,CA542,2024-06-15,2,380
709005,3,CA381,2024-09-14,2,380
363579,3,HE414,2024-12-31,1,250
261212,1,FO588,2024-01-19,1,230
851916,1,FO923,2024-12-11,5,1150
596144,2,BO868,2024-12-23,2,600
470646,1,CA730,2024-05-30,6,1140
370203,3,SA934,2024-03-19,1,150
614771,2,BO948,2024-03-22,1,300
102036,3,FO529,2024-03-07,3,690
384182,2,HE698,2024-12-23,4,1000
974910,3,SN404,2024-09-03,1,180
702181,1,CA295,2024-10-20,6,1140
793488,3,FO704,2024-12-26,1,230
926397,3,BO927,2024-10-06,3,900
606748,3,CA686,2024-07-08,3,570
335742,1,SN992,2024-12-20,3,540
244234,3,CA252,2024-08-24,1,190
232987,1,BA751,2024-02-06,2,240
956846,3,FO632,2024-09-13,2,460
963216,3,SN918,2024-06-08,1,180
943701,1,FO437,2024-01-25,6,1380
757802,1,SN918,2024-12-01,1,180
318671,3,FO685,2024-07-18,1,230
667019,1,BA816,2024-04-22,4,480
606534,2,CA377,2024-01-02,5,950
103461,1,CA362,2024-03-15,6,1140
952307,3,SA703,2024-03-25,1,150
415275,1,SA343,2024-07-05,7,1050
101792,2,CA249,2024-01-10,2,380
209464,3,BO337,2024-07-27,1,300
892451,1,HE508,2024-07-01,6,1500
197139,1,FO988,2024-06-30,7,1610
862425,3,BO420,2024-01-17,2,600
372518,3,FO246,2024-07-04,3,690
301546,2,CA377,2024-08-31,3,570
321994,3,FO675,2024-10-18,3,690
361507,2,HE530,2024-03-11,3,750
746831,3,FO356,2024-12-14,2,460
167998,3,HE392,2024-04-05,1,250
486878,2,SN571,2024-06-25,1,180
947434,3,BA589,2024-10-11,3,360
504179,2,SN407,2024-06-19,4,720
407001,2,CA962,2024-10-20,1,190
887034,1,BO868,2024-10-01,1,300
991171,3,HE562,2024-08-21,1,250
450921,3,CA635,2024-06-25,2,380
399648,2,HE997,2024-12-26,1,250
272375,1,FO928,2024-10-01,1,230
985975,3,BA589,2024-04-28,2,240
130180,1,FO347,2024-04-10,2,460
737459,2,HE733,2024-06-20,5,1250
529737,2,FO773,2024-08-05,3,690
372662,1,FO622,2024-05-20,4,920
264124,2,CA633,2024-01-23,2,380
159956,3,SN964,2024-10-08,1,180
817423,1,BO420,2024-12-02,5,1500
750054,3,FO347,2024-12-21,3,690
183594,1,BA694,2024-01-12,1,120
476757,2,BA221,2024-06-05,2,240
241049,2,HE508,2024-11-09,2,500
280236,3,BA565,2024-02-20,1,120
286995,3,BO114,2024-12-04,3,900
413380,1,HE699,2024-12-14,5,1250
999182,2,HE915,2024-02-23,1,250
656723,3,SN512,2024-08-03,1,180
457091,3,SN871,2024-10-26,2,360
852152,2,FO923,2024-02-29,1,230
333921,3,SN258,2024-10-07,2,360
579845,2,BO185,2024-01-17,2,600
710240,3,BA468,2024-07-02,1,120
387513,3,SN258,2024-07-24,3,540
421886,2,CA981,2024-07-14,5,950
944894,2,FO529,2024-10-05,1,230
154256,3,BO737,2024-07-11,1,300
350511,3,BA735,2024-09-05,1,120
346936,2,CA166,2024-05-24,1,190
221537,3,HE121,2024-10-16,3,750
732899,2,BO703,2024-10-23,1,300
454009,2,SN969,2024-09-14,1,180
364627,2,SN521,2024-12-17,5,900
951361,3,SN144,2024-10-14,1,180
105513,1,SN361,2024-05-13,1,180
864426,1,BO199,2024-01-20,5,1500
305266,3,CA142,2024-11-06,1,190
159929,2,FO744,2024-06-27,1,230
757585,2,FO347,2024-06-28,2,460
127606,2,BO185,2024-06-24,4,1200
529948,2,BA735,2024-11-11,5,600
503754,2,SA496,2024-05-06,3,450
748697,3,FO325,2024-10-19,3,690
256346,2,SA864,2024-05-01,2,300
230358,3,CA376,2024-09-13,2,380
142506,3,CA475,2024-05-18,1,190
292503,3,SN497,2024-01-19,3,540
744768,2,FO393,2024-12-14,1,230
941546,2,FO369,2024-08-02,3,690
943920,3,SN497,2024-01-15,4,720
257225,2,BO934,2024-09-18,1,300
953604,2,CA376,2024-12-16,4,760
449162,2,BA795,2024-08-25,2,240
256196,3,CA901,2024-03-05,3,570
668486,1,FO607,2024-09-04,2,460
125801,1,FO685,2024-04-12,1,230
458944,2,BO934,2024-11-17,3,900
948075,1,BO920,2024-03-13,1,300
623213,3,CA962,2024-10-23,1,190
197267,2,BA661,2024-03-05,5,600
971526,1,BO838,2024-06-26,5,1500
773007,3,CA363,2024-03-13,1,190
276150,3,BO185,2024-08-21,1,300
946806,2,BA528,2024-10-13,2,240
100403,1,BO868,2024-01-22,5,1500
286903,1,HE560,2024-01-22,3,750
260678,1,CA901,2024-10-30,4,760
633775,1,SA674,2024-10-31,4,600
462645,3,SA793,2024-02-24,1,150
814815,2,SN497,2024-10-26,4,720
445258,1,FO923,2024-01-26,5,1150
585711,1,SA154,2024-05-16,5,750
227799,3,HE796,2024-03-13,1,250
474632,3,BO996,2024-09-03,1,300
825245,3,BA659,2024-05-01,2,240
785369,1,SA740,2024-06-21,7,1050
210629,1,BA672,2024-03-06,6,720
634449,1,BO185,2024-10-27,3,900
846051,3,BA499,2024-12-10,1,120
331934,2,FO196,2024-11-25,1,230
411401,3,SN116,2024-05-04,1,180
332555,1,SA327,2024-03-02,3,450
120416,2,BO963,2024-09-27,4,1200
834742,2,BA784,2024-05-13,4,480
788638,3,CA274,2024-03-04,1,190
678726,1,SA934,2024-09-18,4,600
921185,3,FO246,2024-02-12,1,230
471184,1,BA311,2024-03-31,5,600
517880,3,SN683,2024-11-20,2,360
967251,3,BA120,2024-05-13,2,240
637054,3,FO355,2024-11-25,1,230
882147,1,FO437,2024-08-17,2,460
992557,2,CA591,2024-06-26,1,190
199030,2,SA270,2024-09-15,2,300
801481,2,HE823,2024-08-23,2,500
138027,1,SA911,2024-03-15,1,150
123860,2,SA725,2024-11-20,1,150
163616,2,BA398,2024-02-29,3,360
818574,1,BO199,2024-03-11,3,900
445426,2,HE823,2024-11-09,3,750
161670,3,BO832,2024-06-09,1,300
918340,3,HE733,2024-01-12,1,250
321824,2,SN403,2024-06-01,1,180
593463,2,BA590,2024-10-11,1,120
346474,3,BA513,2024-12-08,1,120
145741,2,HE915,2024-06-26,5,1250
821181,1,FO116,2024-05-20,4,920
453921,2,FO540,2024-06-03,4,920
295033,1,CA901,2024-07-04,5,950
406400,1,HE851,2024-01-02,1,250
479203,3,CA502,2024-06-01,3,570
268593,2,BA856,2024-05-07,2,240
965837,1,HE636,2024-11-29,1,250
728145,1,SA725,2024-10-28,4,600
995443,1,BA332,2024-01-14,5,600
700042,2,BA856,2024-06-07,4,480
766552,1,CA785,2024-07-07,5,950
956084,2,BA325,2024-12-25,1,120
582807,1,BA174,2024-09-13,4,480
292903,1,BO963,2024-09-13,1,300
154302,3,SN138,2024-05-27,3,540
508761,2,CA166,2024-12-24,1,190
193171,3,SA903,2024-08-20,1,150
594621,3,BA174,2024-01-15,1,120
581214,2,SA219,2024-10-31,4,600
514715,1,HE178,2024-04-11,1,250
652273,1,HE997,2024-02-19,1,250
117150,1,CA381,2024-06-22,5,950
813184,3,BO185,2024-07-30,1,300
788309,3,BO934,2024-11-17,1,300
257795,1,HE508,2024-05-09,1,250
505640,2,BO605,2024-11-21,2,600
954026,3,SN138,2024-03-09,1,180
537555,1,BO600,2024-03-25,3,900
889798,3,HE121,2024-05-29,2,500
836178,3,CA518,2024-03-10,1,190
375376,3,FO445,2024-10-29,2,460
824252,1,BO147,2024-02-27,3,900
733689,1,CA798,2024-02-23,3,570
473907,3,SA284,2024-06-28,2,300
343585,2,SA819,2024-04-26,3,450
138062,1,SN407,2024-04-16,1,180
868359,1,BA290,2024-10-07,6,720
665486,2,BO146,2024-02-13,1,300
422547,3,BO125,2024-09-05,1,300
130713,3,SN401,2024-12-24,3,540
782804,2,SA725,2024-06-12,2,300
319221,3,FO988,2024-02-08,1,230
838819,1,BA201,2024-07-07,5,600
215024,3,BA856,2024-07-29,1,120
970265,2,SN403,2024-10-10,3,540
932189,3,FO149,2024-12-15,1,230
998543,2,BA618,2024-12-17,1,120
389982,1,SA720,2024-06-06,7,1050
538726,1,CA635,2024-07-31,7,1330
644731,1,CA295,2024-07-29,5,950
510560,3,HE783,2024-06-21,1,250
859534,2,HE861,2024-11-28,1,250
137926,1,SN179,2024-10-29,3,540
507245,2,SN179,2024-06-21,3,540
843328,1,SA991,2024-10-08,3,450
257335,2,SN213,2024-09-09,1,180
515657,3,SA327,2024-05-28,2,300
146204,3,BA831,2024-06-06,3,360
630407,2,FO347,2024-03-31,2,460
203130,2,BO996,2024-04-30,3,900
343643,1,BA251,2024-09-11,3,360
291921,3,BA831,2024-11-07,2,240
883260,3,CA166,2024-10-29,1,190
856832,1,BO963,2024-08-19,4,1200
991376,1,SA504,2024-01-08,7,1050
151767,2,CA306,2024-06-11,1,190
626759,1,HE508,2024-01-28,5,1250
251121,3,HE560,2024-05-15,1,250
279530,3,SN743,2024-01-07,1,180
249158,3,CA167,2024-04-21,1,190
216240,2,BA736,2024-03-03,1,120
310078,2,BA781,2024-04-20,3,360
523267,1,SN689,2024-04-20,2,360
719174,3,BO968,2024-04-24,1,300
918642,3,SN713,2024-11-25,1,180
321237,3,FO405,2024-12-18,2,460
641359,3,CA363,2024-05-05,3,570
927733,3,HE915,2024-03-24,1,250
241945,1,BO199,2024-05-26,1,300
483173,1,FO405,2024-11-29,6,1380
587204,1,SN829,2024-07-05,1,180
735436,1,BA589,2024-04-18,1,120
647712,2,FO529,2024-06-19,4,920
272147,1,FO928,2024-12-20,1,230
686796,1,CA369,2024-11-07,6,1140
773302,2,HE888,2024-12-17,4,1000
253890,1,BO600,2024-11-02,6,1800
159187,2,SA856,2024-11-05,4,600
886771,1,BO280,2024-10-04,1,300
343146,1,SN964,2024-10-15,3,540
166780,2,SN521,2024-02-07,3,540
203001,1,BO927,2024-06-21,2,600
179156,3,CA895,2024-02-15,2,380
257842,1,BA760,2024-01-02,5,600
453448,2,HE508,2024-05-08,3,750
517727,1,FO538,2024-03-07,4,920
368746,2,CA363,2024-02-18,3,570
817310,3,CA807,2024-08-08,2,380
220517,2,BO466,2024-06-02,1,300
646782,1,SN969,2024-07-21,6,1080
757717,3,FO392,2024-01-04,2,460
460444,2,SA255,2024-07-13,1,150
855785,3,HE627,2024-06-17,3,750
426150,1,CA542,2024-06-11,1,190
790444,2,BO147,2024-06-11,5,1500
534768,2,SN766,2024-05-28,3,540
466870,1,HE121,2024-01-27,7,1750
603057,3,FO685,2024-05-22,1,230
755323,3,FO373,2024-03-17,2,460
410382,1,FO675,2024-07-13,1,230
209623,1,CA363,2024-08-02,3,570
920395,3,SN735,2024-02-07,2,360
598963,1,SA195,2024-09-21,2,300
534418,1,CA794,2024-02-16,1,190
729420,2,FO704,2024-03-17,5,1150
687818,1,BA975,2024-10-06,6,720
730983,1,CA542,2024-06-07,5,950
636146,3,BO927,2024-06-12,1,300
942198,1,SA991,2024-08-18,3,450
971333,2,BO934,2024-12-15,5,1500
930200,3,CA492,2024-01-22,3,570
858396,1,FO429,2024-08-19,3,690
986620,3,FO246,2024-11-19,1,230
222667,1,CA369,2024-01-06,1,190
126228,2,SN165,2024-03-13,3,540
853923,2,BO968,2024-04-03,1,300
968332,1,HE955,2024-10-11,1,250
780206,2,HE745,2024-09-02,1,250
439989,3,CA252,2024-03-28,3,570
490682,2,SN935,2024-09-13,4,720
171511,2,CA492,2024-03-07,2,380
356333,2,HE627,2024-12-30,1,250
695622,2,BO241,2024-02-14,3,900
174058,1,BO118,2024-06-27,5,1500
356577,1,FO685,2024-08-19,2,460
914942,3,BA528,2024-01-22,1,120
905649,2,FO806,2024-08-17,1,230
749161,2,SA549,2024-03-04,1,150
755285,3,CA475,2024-08-30,1,190
228463,3,FO445,2024-03-15,1,230
484910,1,SN683,2024-09-20,2,360
732410,1,FO246,2024-05-30,6,1380
890486,3,BA967,2024-05-02,3,360
248916,3,SN683,2024-08-22,1,180
668159,2,SA725,2024-10-08,1,150
275558,1,BO280,2024-05-07,3,900
481011,3,HE624,2024-07-11,1,250
785299,3,SN743,2024-12-12,1,180
493973,2,CA274,2024-04-08,3,570
750348,2,HE595,2024-08-09,2,500
575131,1,BA872,2024-07-06,6,720
739265,1,BA856,2024-02-28,5,600
313025,1,BO995,2024-06-08,7,2100
494571,3,HE861,2024-04-13,2,500
117208,3,BA522,2024-03-06,3,360
822181,1,HE699,2024-08-13,4,1000
430460,2,BO276,2024-01-21,1,300
418028,3,SA864,2024-02-06,1,150
629968,1,HE796,2024-12-17,5,1250
396567,1,FO997,2024-07-16,7,1610
252644,1,FO149,2024-02-26,1,230
976431,1,BA884,2024-09-01,4,480
719891,1,HE796,2024-12-09,3,750
999941,3,HE404,2024-09-08,1,250
574882,2,HE915,2024-09-26,1,250
153318,2,BO247,2024-01-25,5,1500
452087,1,BO705,2024-10-26,1,300
454273,1,SN735,2024-05-23,4,720
945027,2,SN403,2024-12-15,1,180
265352,3,BA784,2024-07-18,2,240
496486,1,BO381,2024-12-04,1,300
227042,3,SA674,2024-04-08,2,300
258644,2,SA686,2024-06-19,4,600
733173,1,BA120,2024-12-12,7,840
688725,3,SA270,2024-01-12,3,450
266511,3,FO369,2024-08-06,1,230
883278,1,SN403,2024-05-06,1,180
823043,2,SN743,2024-09-18,2,360
267017,3,SN644,2024-09-29,2,360
285788,2,BA473,2024-02-20,2,240
802498,2,FO333,2024-11-11,3,690
178924,3,FO149,2024-08-28,1,230
413388,1,FO609,2024-01-22,1,230
408707,2,BA831,2024-08-16,2,240
200179,3,SA284,2024-10-22,2,300
625122,3,SN766,2024-03-16,1,180
855808,1,SN319,2024-01-14,5,900
526836,2,FO774,2024-08-23,1,230
800492,1,SN766,2024-10-15,4,720
786758,2,BO703,2024-06-08,2,600
606594,2,SN703,2024-08-19,3,540
132276,2,SN127,2024-05-07,2,360
210339,3,SA819,2024-07-12,2,300
653421,1,CA320,2024-02-19,3,570
817895,2,BA141,2024-02-16,1,120
355440,2,SN769,2024-03-15,1,180
905815,1,SA991,2024-11-18,4,600
724711,3,HE886,2024-07-29,2,500
431151,3,BO158,2024-07-19,3,900
484558,3,SN483,2024-07-16,3,540
715733,2,SA372,2024-12-27,1,150
881647,1,FO356,2024-07-09,3,690
755278,1,CA142,2024-06-28,5,950
598137,3,BA513,2024-01-16,3,360
267442,2,HE562,2024-11-26,2,500
921506,3,HE104,2024-06-23,3,750
679136,1,BA784,2024-09-21,3,360
520876,1,BA525,2024-05-29,4,480
512595,3,FO440,2024-06-08,1,230
770130,2,CA895,2024-12-02,3,570
424817,1,BO838,2024-03-23,5,1500
266403,3,HE562,2024-11-30,3,750
629211,2,BO996,2024-03-13,5,1500
485021,2,HE460,2024-02-18,3,750
679493,1,SN573,2024-03-12,6,1080
245486,1,HE861,2024-11-01,4,1000
956392,3,CA369,2024-12-16,2,380
533268,2,CA514,2024-11-11,3,570
119657,3,BA941,2024-07-26,2,240
665800,3,FO540,2024-07-21,1,230
835697,2,BO370,2024-07-18,1,300
126557,2,SA770,2024-12-02,3,450
147834,2,FO246,2024-11-29,2,460
829225,3,BA941,2024-09-27,2,240
105803,1,BA618,2024-05-15,1,120
671823,2,SA934,2024-11-03,2,300
499709,3,SN172,2024-11-13,1,180
995435,3,SA627,2024-03-17,2,300
736348,2,BA247,2024-05-03,2,240
849779,1,CA518,2024-12-15,5,950
267604,2,BO868,2024-08-10,1,300
636065,1,SN766,2024-11-13,6,1080
306906,2,FO538,2024-07-11,5,1150
880174,1,SN710,2024-02-29,3,540
710055,2,FO405,2024-10-10,3,690
438603,1,SN503,2024-06-13,7,1260
640061,1,SA627,2024-05-16,4,600
113018,1,BO247,2024-10-07,4,1200
210501,3,CA995,2024-04-30,3,570
176741,1,CA798,2024-02-12,2,380
465062,3,SN529,2024-06-23,3,540
884171,3,BA967,2024-02-20,1,120
274664,1,BO705,2024-02-28,1,300
887504,3,BO284,2024-10-03,3,900
371369,1,SA864,2024-12-02,7,1050
609821,2,BA290,2024-06-24,2,240
459127,2,CA540,2024-12-05,1,190
324552,3,BA784,2024-09-24,1,120
845172,3,SN689,2024-04-15,1,180
119130,1,SN766,2024-12-16,4,720
304064,3,BO705,2024-10-01,1,300
139508,2,CA542,2024-07-07,3,570
506376,3,SN964,2024-07-29,3,540
133618,2,BO284,2024-06-11,5,1500
109380,3,SA167,2024-01-21,1,150
862430,1,BA659,2024-03-06,5,600
410145,2,BA795,2024-11-30,2,240
639657,2,SA327,2024-08-13,3,450
719699,1,BA745,2024-02-15,1,120
413439,2,BO114,2024-05-05,4,1200
868926,3,BA434,2024-06-27,3,360
110761,3,SN398,2024-01-03,2,360
726858,2,SN404,2024-06-21,2,360
269100,3,SA770,2024-09-25,1,150
431419,3,BA345,2024-07-02,2,240
102202,1,FO607,2024-10-28,6,1380
994785,1,BO737,2024-08-28,3,900
147334,3,BO948,2024-05-04,2,600
291146,1,BA831,2024-10-30,6,720
778304,2,HE206,2024-04-13,2,500
588210,1,FO440,2024-10-15,6,1380
518761,3,HE595,2024-09-08,2,500
898861,2,BA726,2024-11-14,5,600
638825,3,SN211,2024-06-26,2,360
538094,2,HE658,2024-05-14,4,1000
319509,2,SA703,2024-07-21,1,150
873250,2,BO158,2024-12-12,5,1500
980432,1,HE211,2024-12-15,1,250
543499,1,BA526,2024-05-03,4,480
883088,3,FO774,2024-03-17,2,460
312008,2,CA962,2024-12-15,2,380
464291,3,BA221,2024-07-07,2,240
311045,2,SA281,2024-09-25,2,300
615962,1,SN398,2024-01-19,5,900
362314,1,HE534,2024-09-26,2,500
568612,3,HE835,2024-02-24,2,500
250731,1,BA831,2024-11-27,5,600
696536,3,SN969,2024-01-13,1,180
752634,2,BA184,2024-07-11,1,120
178186,2,SN403,2024-02-03,3,540
174484,3,CA623,2024-02-14,1,190
321705,1,SN521,2024-09-08,2,360
996758,3,SA991,2024-04-15,1,150
207408,1,HE997,2024-01-21,7,1750
175017,3,SN688,2024-01-08,3,540
193721,1,HE796,2024-06-18,7,1750
645127,1,FO325,2024-10-06,1,230
206957,2,BO600,2024-12-25,2,600
640838,1,CA540,2024-04-13,1,190
388718,3,FO997,2024-04-21,2,460
154088,2,FO928,2024-01-19,2,460
779053,1,BO276,2024-07-05,7,2100
700541,1,CA981,2024-05-04,4,760
439704,3,FO355,2024-11-04,3,690
109555,3,BA740,2024-06-27,1,120
229442,1,BA672,2024-11-18,3,360
234960,3,BO623,2024-06-20,2,600
508370,3,BA771,2024-07-27,3,360
687766,1,BA526,2024-09-25,2,240
380332,3,SA437,2024-06-20,1,150
498804,3,SN319,2024-06-02,3,540
849282,2,SA154,2024-06-17,2,300
744017,2,BA824,2024-04-16,1,120
686684,1,BO956,2024-11-04,1,300
264364,3,FO437,2024-08-12,1,230
372096,1,BA975,2024-09-30,5,600
308360,2,SN825,2024-05-21,4,720
358291,2,SA911,2024-10-03,2,300
